gameId,season,epNum,date,left,middle,right,winnerIndices
1179,14,3048,1997-11-26,Bob Harris,Wade Lee,Chris Taddei,[0]
2004,14,3049,1997-11-27,Bob Harris,John Stevenson,Patty Parr,[]
1881,14,3050,1997-11-28,Steven Jupiter,Claire Guthrie Gastanaga,Heather O'Neill,[2]
1882,14,3051,1997-12-01,Heather O'Neill,Rod McCarvel,Toni McLaurin,[0]
1885,14,3052,1997-12-02,Heather O'Neill,Tom Castelazo,Kathy Giddens,[1]
1887,14,3053,1997-12-03,Tom Castelazo,Chris Potters,Kent Meckling,[0]
1888,14,3054,1997-12-04,Tom Castelazo,Cathy Shaffer,Denise Mikrut,[2]
1889,14,3055,1997-12-05,Denise Mikrut,Carol Tierney,Ron Seide,[2]
1890,14,3056,1997-12-08,Ron Seide,Marilyn Cuca,Michael Noonan,[2]
1891,14,3057,1997-12-09,Michael Noonan,Tim McMullen,Glenda Kendrick,[1]
1892,14,3058,1997-12-10,Tim McMullen,Suzanne Hayes,Kevin Forsyth,[1]
1893,14,3059,1997-12-11,Suzanne Hayes,Derek Mohr,Jennifer Hopens,[2]
1214,14,3060,1997-12-12,Jennifer Hopens,Gardner Linn,Linda Zee,[0]
1215,14,3061,1997-12-15,Jennifer Hopens,Dan Brodeur,Holly Highsmith Abrams,[2]
1216,14,3062,1997-12-16,Holly Highsmith Abrams,Tim Surdyk,Nancy Schwartz,[1]
1217,14,3063,1997-12-17,Tim Surdyk,Zinie Chen,Chris Koehler,[0]
1224,14,3064,1997-12-18,Tim Surdyk,Monica Erichsen,Rita Graf,[1]
1225,14,3065,1997-12-19,Monica Erichsen,John Kilby,Jim Peterson,[0]
1226,14,3066,1997-12-22,Monica Erichsen,Larry Thompson,Joan Lankford,[1]
1227,14,3067,1997-12-23,Larry Thompson,Elizabeth Haines,Jeff Kinstler,[0]
1228,14,3068,1997-12-24,Larry Thompson,Joyce Gray,Cathy Friedman,[1]
1229,14,3069,1997-12-25,Joyce Gray,Fritz Torp,Nancy Hungerford-Levine,[0]
1230,14,3070,1997-12-26,Joyce Gray,Judy Hutchison,Hugh Palmer,[2]
1231,14,3071,1997-12-29,Hugh Palmer,Tom Geoffino,Janine Menhennet,[2]
79,14,3072,1997-12-30,Janine Menhennet,Elaine Lang,Andrew Locke,[0]
80,14,3073,1997-12-31,Janine Menhennet,Brent Winter,Nancy Moeller,[1]
86,14,3075,1998-01-02,Bill Unterborn,Eric Swanson,Cathy Shambaugh,[0]
90,14,3076,1998-01-05,Bill Unterborn,Adam Brower,Michelle Martinez,[0]
1899,14,3077,1998-01-06,Bill Unterborn,Michael Forrest,Susan Holoff,[1]
1900,14,3078,1998-01-07,Michael Forrest,Larry Blair,Melanie DeCarolis,[1]
1901,14,3079,1998-01-08,Larry Blair,Debbie Lander,Bonnie Gluhanich,[2]
1904,14,3080,1998-01-09,Bonnie Gluhanich,Patrick Ryan,James Fesalbon,[0]
1906,14,3081,1998-01-12,Bonnie Gluhanich,Paula Hyden,Chris Marker,[2]
1907,14,3082,1998-01-13,Chris Marker,Omar Mahmood,Kathryn Bower,[0]
1908,14,3083,1998-01-14,Chris Marker,Tom Barrett,Marcia Noe,[1]
1910,14,3084,1998-01-15,Tom Barrett,Bill Dougherty,Helen Bracken,[1]
1912,14,3085,1998-01-16,Bill Dougherty,Alice Dutton,Drew Reid,[2]
1913,14,3086,1998-01-19,Drew Reid,Margaret Garnett,Jack Gray,[0]
1914,14,3087,1998-01-20,Drew Reid,Sam Thompson,Kevin Perry,[2]
1916,14,3088,1998-01-21,Kevin Perry,Ron Hankey,Kate Ricci,[1]
1917,14,3089,1998-01-22,Ron Hankey,Elizabeth Hoppe,Lynne Kenyon,[0]
1918,14,3091,1998-01-26,Ron Hankey,Vinnie Iyer,Melissa Singer,[1]
1919,14,3092,1998-01-27,Vinnie Iyer,Michael Kavanaugh,Kathy Robertson,[0]
1920,14,3093,1998-01-28,Vinnie Iyer,Margaret Cook,Aron Lanza,[0]
863,14,3094,1998-01-29,Vinnie Iyer,Diane Graft,Corey Burke,[2]
864,14,3095,1998-01-30,Corey Burke,Piper Huguley,Kevin Welber,[0]
1191,14,3106,1998-02-16,Corey Burke,Bill Harris,Ashley Mason,[0]
1192,14,3107,1998-02-17,Corey Burke,J.J. Todor,Holly Hughes,[1]
1193,14,3108,1998-02-18,J.J. Todor,Jesse Moises,Michelle Power,[0]
1194,14,3109,1998-02-19,J.J. Todor,Mona Hall,Gary Frank,[0]
1195,14,3110,1998-02-20,J.J. Todor,David Eisenberg,Hannah Dvorak-Carbone,[0]
1196,14,3111,1998-02-23,J.J. Todor,Greg Denny,Sharon Neufeld,[]
191,14,3112,1998-02-24,Michelle Covert,Jane Jessell,Chris Ward,[2]
192,14,3113,1998-02-25,Chris Ward,Mike Hill,Susan Fritsch-Cohen,[0]
194,14,3114,1998-02-26,Chris Ward,Dave Stone,Tami Whitney,[0]
196,14,3115,1998-02-27,Chris Ward,Stephanie Thomas,John Fedoryn,[0]
199,14,3117,1998-03-03,Chris Ward,Jake Martin,Sharon Paterson,[]
1197,14,3118,1998-03-04,Cliff Karp,Karen Sapp,Ben Wiener,[2]
1198,14,3119,1998-03-05,Ben Wiener,Robert Campbell,Andria Frost,[1]
1199,14,3120,1998-03-06,Robert Campbell,Matthew Carlton,Bill Aquino,[2]
1200,14,3121,1998-03-09,Bill Aquino,Eric Prosser,Donna Landry,[1]
210,14,3122,1998-03-10,Eric Prosser,Steve Hettinger,Janice Bosley,[0]
211,14,3123,1998-03-11,Eric Prosser,Jennifer Abbots,Bob Ryffel,[2]
212,14,3124,1998-03-12,Bob Ryffel,Andrew Hoenig,Billy Mason-Dennis,[0]
213,14,3125,1998-03-13,Bob Ryffel,Merle Milder,Paul Showalter,[1]
209,14,3126,1998-03-16,Merle Milder,Christopher Ruth,Suzanne Parker,[1]
201,14,3127,1998-03-17,Christopher Ruth,Rebecca Rhyne,John Hart,[0]
203,14,3128,1998-03-18,Christopher Ruth,Amy Solomon,Norm Nadel,[0]
205,14,3129,1998-03-19,Christopher Ruth,Kathy Currid,Jeff Chrzanowski,[2]
214,14,3130,1998-03-20,Jeff Chrzanowski,Boze Hadleigh,Carol Tierney,[1]
215,14,3131,1998-03-23,Boze Hadleigh,Paul Marte,Bridget Boyd,[2]
216,14,3132,1998-03-24,Bridget Boyd,Bill Johnson,Rob Carlisle,[1]
217,14,3133,1998-03-25,Bill Johnson,Maryanne Ackershoek,David Cruthers,[1]
218,14,3134,1998-03-26,Maryanne Ackershoek,Michael Collin,Barbara Byrne,[1]
228,14,3135,1998-03-27,Michael Collin,Bradley Goodwill,Rokshana Thanadar,[1]
229,14,3136,1998-03-30,Bradley Goodwill,Ken Costa,Kim Lynn,[0]
231,14,3137,1998-03-31,Bradley Goodwill,Lisa Van Every,Pat Healy,[2]
232,14,3138,1998-04-01,Pat Healy,Steve Northey,Denise Berger,[0]
230,14,3139,1998-04-02,Pat Healy,Jenny Smoyer,Paul McCudden,[0]
236,14,3140,1998-04-03,Pat Healy,Nathan Aldrich,Diane Fisher,[0]
88,14,3141,1998-04-06,Pat Healy,Stephen McNamara,Kathleen Hennessey,[]
614,14,3142,1998-04-07,Chris Weltz,Pat Pauken,Harmony Jones,[1]
1213,14,3143,1998-04-08,Pat Pauken,Matt Jerram,Marsha Allen,[2]
960,14,3144,1998-04-09,Marsha Allen,Naomi Freeman,David Case,[0]
1974,14,3145,1998-04-10,Marsha Allen,Elisa Phelps,Michael Tow,[0]
1975,14,3146,1998-04-13,Marsha Allen,Anne Finger,Phil Ray,[2]
1976,14,3147,1998-04-14,Phil Ray,Sam Harley,Jane Preston,[0]
921,14,3148,1998-04-15,Phil Ray,Don Wright,Julie Rovner,[1]
942,14,3149,1998-04-16,Don Wright,Jackie Bruno,Myron West,[0]
1977,14,3150,1998-04-17,Don Wright,Greg Sorenson,Kathy Hennington,[2]
953,14,3151,1998-04-20,Kathy Hennington,Bill Barnett,Theresa Muir,[1]
955,14,3152,1998-04-21,Bill Barnett,Nina Mulligan,Tony Reece,[1]
1978,14,3153,1998-04-22,Nina Mulligan,Doug Rumbaugh,Michelle Ryan,[0]
1979,14,3154,1998-04-23,Nina Mulligan,Mary Ryan,Jim Wrightson,[1]
1980,14,3155,1998-04-24,Mary Ryan,Trudy Ring,Stephen Cutts,[]
2519,14,3156,1998-04-27,Jason Alexander,Carol Burnett,Dan Cortese,[]
2520,14,3157,1998-04-28,Melissa Joan Hart,Fred Savage,Alicia Witt,[]
2435,14,3158,1998-04-29,Sinbad,Jeri Ryan,Jack Ford,[]
2522,14,3159,1998-04-30,Regis Philbin,Robin Quivers,Stephen King,[]
2523,14,3160,1998-05-01,Mark McEwen,Cheech Marin,Jerry Orbach,[]
1202,14,3171,1998-05-18,Trudy Ring,Mark Quigg,Karen Burke,[0]
1203,14,3172,1998-05-19,Trudy Ring,Jesse Lewis,Whitney Babash,[1]
277,14,3173,1998-05-20,Jesse Lewis,Louis Cohen,Margaret Shufeldt,[1]
1204,14,3174,1998-05-21,Louis Cohen,Kathy Lester,Bob Cameron,[0]
1205,14,3175,1998-05-22,Louis Cohen,Steve Wright,Denise Williamson,[0]
3928,14,3176,1998-05-25,Louis Cohen,Eileen Quinlan,Jim Riffle,[2]
1206,14,3177,1998-05-26,Jim Riffle,Lara Robillard,Brian McMahon,[1]
1207,14,3178,1998-05-27,Lara Robillard,Ed Lee,Pamela Rohrich,[0]
1208,14,3179,1998-05-28,Lara Robillard,Holly Kurzman,Lawrence Taylor,[0]
1209,14,3180,1998-05-29,Lara Robillard,Mark Johnson,Lo Bonfadini,[0]
1210,14,3181,1998-06-01,Lara Robillard,Mel Banashek,Lorin Burte,[]
1211,14,3182,1998-06-02,Adele Odegard,Jack Rowley,Pat Watson,[0]
1941,14,3183,1998-06-03,Adele Odegard,Pam Tyler,John Chapman,[1]
1942,14,3184,1998-06-04,Pam Tyler,Joe Mecca,Dan Emberley,[1]
1943,14,3186,1998-06-08,Joe Mecca,Roger Brown,Christi Gowen Roberts,[0]
1944,14,3187,1998-06-09,Joe Mecca,Susan Thaler,Philip Sasse,[2]
1945,14,3188,1998-06-10,Philip Sasse,Declan O'Connell,Sheri Smith,[0]
1946,14,3189,1998-06-11,Philip Sasse,Steve Sosnick,Liz Lesnick,[1]
396,14,3190,1998-06-12,Steve Sosnick,Robert Levy,Marion Arkin,[]
1927,14,3191,1998-06-15,Natalie Segal,Ben Douglas,Lew Taylor,[0]
1928,14,3192,1998-06-16,Natalie Segal,Chris Carson,Dave Abbott,[2]
1930,14,3193,1998-06-17,Dave Abbott,Bruce Carmen,Faith Kirkham Hawkins,[0]
1932,14,3194,1998-06-18,Dave Abbott,Ginny Morey,Tom Wrosch,[0]
1994,14,3195,1998-06-19,Dave Abbott,Karen Donofrio Staros,John Shannon,[0]
1934,14,3196,1998-06-22,Dave Abbott,Jason Quick,Colleen McMahon,[]
1935,14,3197,1998-06-23,P.D. Wadler,Gary Vey,Pat Murphy,[0]
1925,14,3198,1998-06-24,P.D. Wadler,Tricia Schroyer,Dan Kennedy,[2]
1952,14,3199,1998-06-25,Dan Kennedy,John Bunnell,Kathleen Hale,[1]
1953,14,3200,1998-06-26,John Bunnell,Karim Khan,Marjorie Fradin,[1]
1954,14,3201,1998-06-29,Karim Khan,Susan Davis,Joshua Brown,[0]
1955,14,3202,1998-06-30,Karim Khan,John Skelton,Jean Dwyer-Dallmann,[1]
3710,14,3203,1998-07-01,John Skelton,Allen Galli,Richard Lyle,[0]
1956,14,3204,1998-07-02,John Skelton,Scot Peterson,Lauren Slauson,[0]
1957,14,3205,1998-07-03,John Skelton,Dan Girard,David Evans,"[1, 2]"
1958,14,3206,1998-07-06,Dan Girard,David Evans,Jill Heintze,[0]
1959,14,3207,1998-07-07,Dan Girard,Jeff Stone,Sue Ann Allen,[0]
1960,14,3208,1998-07-08,Dan Girard,Graham Blake,Julie O'Keefe,[0]
1961,14,3209,1998-07-09,Dan Girard,Lore Guilmartin,Jeremy Anderson,[1]
1962,14,3210,1998-07-10,Lore Guilmartin,Mark Fields,Roxanne Crocco,[2]
1963,14,3211,1998-07-13,Roxanne Crocco,Mike Kelley,Marguerite Hester,[1]
1964,14,3212,1998-07-14,Mike Kelley,Maya Ginsberg,William Toren,[2]
1965,14,3213,1998-07-15,William Toren,Jolyn Dunavant,Rick Goldfarb,[0]
1966,14,3214,1998-07-16,William Toren,Susan Fisher,Blaine Faulkner,[2]
790,14,3215,1998-07-17,Blaine Faulkner,Kristine McCaffrey,David Bagley,[2]
495,15,3216,1998-09-07,David Bagley,Brannon Denning,Kathy Donegan,[0]
792,15,3217,1998-09-08,David Bagley,Barbara Bink,Tom Gould,[0]
793,15,3218,1998-09-09,David Bagley,Val Leith,John Allen Bankson,[0]
795,15,3219,1998-09-10,David Bagley,Ed Gasparovic,Megan Clouser,[2]
797,15,3220,1998-09-11,Megan Clouser,Marc Slutzky,Julie Schmitt,[2]
798,15,3221,1998-09-14,Julie Schmitt,Faith Dawson,Paul Murray,[2]
803,15,3222,1998-09-15,Paul Murray,Bill McLean,Anne Lanctot,[2]
805,15,3223,1998-09-16,Anne Lanctot,Jenny Park,Lance Johnson,[2]
806,15,3224,1998-09-17,Lance Johnson,Todd Schneider,Melissa Varvil,[0]
807,15,3225,1998-09-18,Lance Johnson,Catherine Williamson,Fred Moten,[0]
810,15,3226,1998-09-21,Lance Johnson,Emily Krucoff,John Brett,[0]
812,15,3227,1998-09-22,Lance Johnson,Mary Flaherty,Dave Lasher,[]
813,15,3228,1998-09-23,Sharona Nelson,Hans Krimm,Colin Sheldon,[1]
815,15,3229,1998-09-24,Hans Krimm,Barry Berlin,Faith Brown,"[0, 1]"
818,15,3230,1998-09-25,Hans Krimm,Barry Berlin,Marianne Vahey,[1]
820,15,3231,1998-09-28,Barry Berlin,Jenny Winslow,Dan Mathews,[0]
821,15,3232,1998-09-29,Barry Berlin,Carolyn White,Ben Holland,[1]
823,15,3233,1998-09-30,Carolyn White,Lorraine Berry,Bob Phillips,[0]
825,15,3234,1998-10-01,Carolyn White,Liz Holmlund,Tim Appling,[0]
826,15,3235,1998-10-02,Carolyn White,Jordan Lees,Lawrence Brown,[0]
828,15,3236,1998-10-05,Carolyn White,Reed Rankin,Heather Bell,[2]
830,15,3237,1998-10-06,Heather Bell,Linda Zusman,Chuck Moul,[1]
832,15,3239,1998-10-08,Jonathan Silbert,Graham Powell,Melizza Zygmunt,[2]
833,15,3240,1998-10-09,Melizza Zygmunt,Diane Pietrzak,Roger Clendening II,[0]
834,15,3241,1998-10-12,Melizza Zygmunt,Margaret Boben,Alex Gershanik,[0]
835,15,3242,1998-10-13,Melizza Zygmunt,Judy Squires,Miles Madorin,[0]
838,15,3243,1998-10-14,Melizza Zygmunt,Diane Green,David Glickman,[1]
839,15,3244,1998-10-15,Diane Green,Walter Hanig,Elizabeth Bellas,[0]
841,15,3245,1998-10-16,Diane Green,Tammy Talpas,Tim DeLamatre,[1]
842,15,3246,1998-10-19,Tammy Talpas,Judie Cole,Dave Pedersen,[0]
845,15,3247,1998-10-20,Tammy Talpas,Greg Sanders,Debra Winterton,[1]
846,15,3248,1998-10-21,Greg Sanders,Eric Mercaldo,Ellen Yancey,[2]
848,15,3249,1998-10-22,Ellen Yancey,Jennifer Young,Jamie Phillippe,[2]
850,15,3250,1998-10-23,Jamie Phillippe,Ben Huston,Nancy Di Marino,[0]
852,15,3251,1998-10-26,Jamie Phillippe,Juliet Wiley,Cres Heasley,[1]
854,15,3252,1998-10-27,Juliet Wiley,Peter Iselin,Mia McIver,[0]
855,15,3253,1998-10-28,Juliet Wiley,Gene Wurth,Pam Bybell,[0]
857,15,3254,1998-10-29,Juliet Wiley,Rick Bunch,Liz Fasoldt,[0]
859,15,3255,1998-10-30,Juliet Wiley,Michael Plank,Katie Clark,[2]
865,15,3256,1998-11-02,Katie Clark,Sharon Doodian,Sinan Turnacioglu,[2]
866,15,3257,1998-11-03,Sinan Turnacioglu,Jessica Ginsburg,Allen Upchurch,[0]
867,15,3258,1998-11-04,Sinan Turnacioglu,Patty Leginus,Mark Sheehan,[2]
870,15,3259,1998-11-05,Mark Sheehan,Tom Schellhammer,Debbie Thomas,[]
889,15,3271,1998-11-23,Harry Silverstein,Adriana Bate,Chris Sedlack,[1]
890,15,3272,1998-11-24,Adriana Bate,Anne Robinson,Ross Lambersky,[0]
893,15,3273,1998-11-25,Adriana Bate,Randy Juip,Coral Sullivan,[0]
896,15,3274,1998-11-26,Adriana Bate,Deborah Danzis,Kemp Chester,[1]
899,15,3275,1998-11-27,Deborah Danzis,Peter Warn,Julie Spencer,[0]
903,15,3276,1998-11-30,Deborah Danzis,Dana Ezell,Andrew Maly,[2]
905,15,3277,1998-12-01,Andrew Maly,Doug Higbee,Danielle Cast,[0]
909,15,3278,1998-12-02,Andrew Maly,Alan Bone,Rebecca Reis,[0]
912,15,3279,1998-12-03,Andrew Maly,Marc Danziger,Jayne Stallons,[0]
914,15,3280,1998-12-04,Andrew Maly,Diane Wakefield,Brendan McTaggart,[]
916,15,3281,1998-12-07,Giselle Foss,Chris Seybolt,Mike Adams,[0]
919,15,3282,1998-12-08,Giselle Foss,Megan Wood,John Zorn,[2]
922,15,3283,1998-12-09,John Zorn,Georgia Routsis Savas,Gary Tish,[2]
924,15,3284,1998-12-10,Gary Tish,Linda Bird,Budd Bailey,[1]
925,15,3285,1998-12-11,Linda Bird,Bruce Monroe,Lucia Flevares,[0]
926,15,3286,1998-12-14,Linda Bird,Patrick McElroy,Kristi Yacich,[2]
929,15,3287,1998-12-15,Kristi Yacich,James Arey,Kathy Lester,[1]
932,15,3288,1998-12-16,James Arey,Kristan Strietzel-Duga,Matt Bozulich,[0]
935,15,3289,1998-12-17,James Arey,Joe Weber,Helen Harnett,[0]
937,15,3290,1998-12-18,James Arey,Gina Diamante,Alan Cates,[0]
939,15,3291,1998-12-21,James Arey,Erik Andersen,Martha Thomas,[]
941,15,3292,1998-12-22,Susan desJardins,Roger Goodman,Debra Keil,[2]
945,15,3293,1998-12-23,Debra Keil,Gail Fouts Bernstein,John Hurst,[2]
947,15,3294,1998-12-24,John Hurst,Devon Thomas,Dave Argentar,[2]
952,15,3295,1998-12-25,Dave Argentar,Scott Speer,Will Thompson,[2]
957,15,3296,1998-12-28,Will Thompson,Ron Mahla,Linda St. Clair-James,[0]
961,15,3297,1998-12-29,Will Thompson,Colleen McSwiggin,Daniel Banando,[1]
964,15,3298,1998-12-30,Colleen McSwiggin,Ardys Eserhut,Pete Fistanic,[2]
967,15,3299,1998-12-31,Pete Fistanic,Felicia Vondrak,Brian Gillespie,[2]
970,15,3301,1999-01-04,Brian Gillespie,Robb Borland,Peggy Sheehan,[2]
972,15,3302,1999-01-05,Peggy Sheehan,Michael Cryer,April Hahn,[2]
976,15,3303,1999-01-06,April Hahn,Dennis Thibodeaux,Lynn Crowell,[1]
978,15,3304,1999-01-07,Dennis Thibodeaux,David Becker,Jill Rupert-Bennett,[1]
981,15,3305,1999-01-08,David Becker,Wendy Salisbury,Kraig Norris,[0]
982,15,3306,1999-01-11,David Becker,Leena Alam,Jeremy King,[2]
1042,15,3307,1999-01-12,Jeremy King,Laura Rhodes,Darren Davis,[1]
1044,15,3308,1999-01-13,Laura Rhodes,Pete Heinricher,Stacy Lammers,[2]
1046,15,3309,1999-01-14,Stacy Lammers,Mason Cole,Kristine Bachand,[2]
1047,15,3310,1999-01-15,Kristine Bachand,Kip Thompson,Jennifer Hawthorne,[2]
1049,15,3311,1999-01-18,Jennifer Hawthorne,Rich Hendricks,Michael Angel,[1]
1050,15,3312,1999-01-19,Rich Hendricks,Meaghan Parker,Prabal Chakrabarti,[0]
1054,15,3313,1999-01-20,Rich Hendricks,Will Salvini,Debra Bricker,[2]
1059,15,3314,1999-01-21,Debra Bricker,Mark Whittinghill,Laura McShane,[1]
1061,15,3315,1999-01-22,Mark Whittinghill,Earl Smith,Amy Rosenfeld,[0]
1067,15,3316,1999-01-25,Mark Whittinghill,Zach Biggs,Happy Aston,[1]
1069,15,3317,1999-01-26,Zach Biggs,Tonya Duus,Alex Huemer,[2]
1077,15,3318,1999-01-27,Alex Huemer,Lisa McAdam,Matt Sullivan,[1]
1079,15,3319,1999-01-28,Lisa McAdam,Karl Wallig,Patti Compton,[1]
1081,15,3320,1999-01-29,Karl Wallig,Paul Reisser,Caroline Walsh,[1]
1093,15,3321,1999-02-01,Paul Reisser,David Tate,Jenn Reilly,[1]
1098,15,3322,1999-02-02,David Tate,Cheryl Weiss,Matt Smith,[0]
1104,15,3323,1999-02-03,David Tate,Pat Martin,Josh Flosi,[2]
1105,15,3324,1999-02-04,Josh Flosi,Nathan Childs,Yen Bawagan,[1]
2307,15,3346,1999-03-08,Nathan Childs,Laura Bowen,Dave Hampton,[2]
2308,15,3347,1999-03-09,Dave Hampton,Catherine Arnold,Randy Boudreaux,[0]
2309,15,3348,1999-03-10,Dave Hampton,Ellen Kellogg,Greg Sabin,[1]
2310,15,3349,1999-03-11,Ellen Kellogg,Kathleen Kinney,Steve Latourette,[2]
2311,15,3350,1999-03-12,Steve Latourette,Erin Weller,Dana Watrud,[1]
2312,15,3351,1999-03-15,Erin Weller,Robin McCreery,Michael Skeldon,[1]
2313,15,3352,1999-03-16,Robin McCreery,Betsy Mills,Lee Diveley,[1]
2314,15,3353,1999-03-17,Betsy Mills,Barry Hren,Rachel Stohl,[1]
2315,15,3354,1999-03-18,Barry Hren,Jeff Grimes,Cameron Soulis,[1]
2316,15,3355,1999-03-19,Jeff Grimes,Scott Tarapczynski,Linda Ferrazzara,[0]
2328,15,3357,1999-03-23,Jeff Grimes,Eric Brown,Robin LeMaster,[2]
2317,15,3358,1999-03-24,Robin LeMaster,Brad Nail,Susanne Sutton,[1]
2318,15,3359,1999-03-25,Brad Nail,Ajuan Mance,Brian Keenan,[1]
2319,15,3360,1999-03-26,Ajuan Mance,Dane Bevan,Beth Slattery,[0]
2331,15,3362,1999-03-30,Ajuan Mance,Mihee Kim,Paul Rubenstein,[0]
2332,15,3363,1999-03-31,Ajuan Mance,Amy McEntee,Mike Lenahan,[2]
2333,15,3364,1999-04-01,Mike Lenahan,John Oleske,Michelle Roufa,[1]
2334,15,3365,1999-04-02,John Oleske,Karen Baptiste,Dan Inloes,[2]
2335,15,3367,1999-04-06,Dan Inloes,Kevin Knight,Mary Katz,[2]
2336,15,3368,1999-04-07,Mary Katz,Nancy Ellis,Chris Hartwell,[0]
2337,15,3369,1999-04-08,Mary Katz,Lynn McAleece,Bill Jacobs,[2]
2338,15,3370,1999-04-09,Bill Jacobs,Jimmy MacStravic,Elisabeth Zeller,[0]
2339,15,3372,1999-04-13,Bill Jacobs,Cheri Campbell,Victor Fanucci,[0]
2340,15,3373,1999-04-14,Bill Jacobs,Steve Bennett,Helen Petroff,[2]
2341,15,3374,1999-04-15,Helen Petroff,Beth Looney,Ed Clarke,[0]
2342,15,3375,1999-04-16,Helen Petroff,Richard Hill,Robin Travers,[0]
2350,15,3376,1999-04-19,Helen Petroff,Tim Buntel,Karen Rosenberg,[0]
2351,15,3377,1999-04-20,Helen Petroff,Christina Held-Hulsing,Eric Hemer,[]
2352,15,3378,1999-04-21,Maria Valgenti,"Edgar Smith, Jr.",Susan Hawks Wheeler,[1]
2353,15,3379,1999-04-22,"Edgar Smith, Jr.",Louise Cornish,Tony Mangaser,[0]
2354,15,3380,1999-04-23,"Edgar Smith, Jr.",Roberta Berg,Lindsay Peet,[2]
2355,15,3381,1999-04-26,Lindsay Peet,Scott Lewis,Shannon Poole,[0]
2356,15,3382,1999-04-27,Lindsay Peet,Mary Rider,Justin Scupine,[0]
188,15,3383,1999-04-28,Lindsay Peet,Christian De Jong,Michael Rooney,[2]
239,15,3384,1999-04-29,Michael Rooney,Dave Grove,Pamela Friedl,[0]
252,15,3385,1999-04-30,Michael Rooney,Brien Wholey,Cindy Jacques,[]
2398,15,3406,1999-05-31,Melissa Koester,Frank Stokes,Jan Franck,[1]
2399,15,3407,1999-06-01,Frank Stokes,Susan Tull,Chris Culver,[0]
2400,15,3408,1999-06-02,Frank Stokes,Dave Martin,Seale Pylate,[1]
2401,15,3409,1999-06-03,Dave Martin,Marina Rimer,Preston Spickler,[2]
2402,15,3410,1999-06-04,Preston Spickler,Heather Rhodes,Kathy Grogman,[2]
2403,15,3411,1999-06-07,Kathy Grogman,Kit Salisbury,Paul Salcido,[1]
2404,15,3412,1999-06-08,Kit Salisbury,Sherry Rhodes,Will Austin,[1]
2405,15,3413,1999-06-09,Sherry Rhodes,Ryan Thiel,Kama Siegel,[1]
2406,15,3414,1999-06-10,Ryan Thiel,Jack Winters,Warren Barber Kertland,[0]
2407,15,3415,1999-06-11,Ryan Thiel,Michelle Arthington,Jerry Dynes,[0]
2408,15,3416,1999-06-14,Ryan Thiel,Chuck Lee,Sarah Gold,[2]
2409,15,3417,1999-06-15,Sarah Gold,Shannan Cvitanovic,Mike Scott,[2]
2418,15,3418,1999-06-16,Mike Scott,Wendi Harrell,Tim Lynch,[0]
2419,15,3419,1999-06-17,Mike Scott,Joe Padavic,Tammy King,[1]
2420,15,3420,1999-06-18,Joe Padavic,Kitty Estopinal,Adil Karim,[0]
2421,15,3421,1999-06-21,Joe Padavic,Sarah Simson,Terry Currin,[2]
2423,15,3422,1999-06-22,Terry Currin,Linda Poggensee,John Quaintance,[0]
2424,15,3423,1999-06-23,Terry Currin,Patrick Preston,Laurie Utterback,[0]
2425,15,3424,1999-06-24,Terry Currin,Kevin Fielder,Karin Travers,[0]
2426,15,3425,1999-06-25,Terry Currin,Norman Rogers,Dallas Dickinson,[]
1937,15,3426,1999-06-28,Jeff Krause,Jennifer Junnila,Michael Greer,[]
2995,15,3427,1999-06-29,Charles Hurst,Karen Smith,Bill Wellman,[]
2996,15,3428,1999-06-30,Thomas Citrano,Alex Meza,Steve Dranchak,[]
2997,15,3429,1999-07-01,Ben Connable,Beth Sanfilippo,Wayne Byron,[]
2998,15,3430,1999-07-02,Myles Caggins,Stacie Jacobson,Michael Arnold,[]
2427,15,3431,1999-07-05,Sean McGinty,Corey Leahy,Jim Hammond,[1]
2428,15,3432,1999-07-06,Corey Leahy,Chris Sullivan,Clay Brown,[0]
2429,15,3433,1999-07-07,Corey Leahy,Paul Risner,Shelby Hammer,[1]
2432,15,3434,1999-07-08,Paul Risner,Suzy Fletcher,Terry Anderson,[2]
2433,15,3435,1999-07-09,Terry Anderson,Laura Miller,Doug Bennett,[1]
2440,15,3436,1999-07-12,Laura Miller,Brad Golstein,Jim Austgen,[0]
2441,15,3437,1999-07-13,Laura Miller,Franklin Leonard,Karen Skochinski,[2]
2442,15,3438,1999-07-14,Karen Skochinski,Katie Portnoy,Tom Crawford,[2]
2443,15,3439,1999-07-15,Tom Crawford,Vic Chandhok,Linda Lahnan,[1]
2444,15,3440,1999-07-16,Vic Chandhok,Mike Choyke,Ellen Lamb,[0]
2445,15,3441,1999-07-19,Vic Chandhok,Shane Richman,Mary Campbell,[1]
2446,15,3442,1999-07-20,Shane Richman,Martha Raphelson,Paul Graff,[1]
2447,15,3443,1999-07-21,Martha Raphelson,Diana Bush,Ed Case,[0]
2044,15,3444,1999-07-22,Martha Raphelson,Jackie Wollner,Jason Scupine,[1]
2045,15,3445,1999-07-23,Jackie Wollner,Geoff Morley,Peter Senkbeil,[0]
2038,16,3451,1999-09-13,Jackie Wollner,Greg Lambert,Leni Sumich,[1]
2040,16,3452,1999-09-14,Greg Lambert,Kathy Vanderford,Larry Reynolds,[1]
2041,16,3453,1999-09-15,Kathy Vanderford,Crystal Reed,Victor Aguilar,[2]
2042,16,3454,1999-09-16,Victor Aguilar,Robin Black,John Hill,[2]
