season,epNum,gameId,date,contestants,info
27,6123,3616,2011-04-06,Christopher Short vs. Connie Loren vs. Beth Ford Roth,Christopher Short game 4.
27,6122,3615,2011-04-05,Christopher Short vs. Cory Biggs vs. Cindy Peterson,Christopher Short game 3.
27,6121,3614,2011-04-04,Christopher Short vs. Ko Otaka vs. Tom Moosbrugger,Christopher Short game 2.
27,6120,3612,2011-04-01,Amanda Wallwin vs. Mark Samburg vs. Christopher Short,Christopher Short game 1.
27,6119,3613,2011-03-31,Ellen Dickens vs. J.D. Lopez vs. Amanda Wallwin,
27,6118,3611,2011-03-30,Ted Sitting Crow Garner vs. Ellen Dickens vs. Paul Cheng,
27,6117,3610,2011-03-29,Denise O'Connor vs. Jennifer Carlo vs. Ted Sitting Crow Garner,
27,6116,3609,2011-03-28,Julie Ross Godar vs. Trey McCraw vs. Denise O'Connor,
27,6115,3608,2011-03-25,Megan Barnes vs. Eric Sebert vs. Julie Ross Godar,
27,6114,3607,2011-03-24,Megan Barnes vs. Michael Brown vs. Connie McClung,
27,6113,3606,2011-03-23,Megan Barnes vs. Jamie Santo vs. Janet Russell,
27,6112,3605,2011-03-22,Tom Kunzen vs. Barry Cohen vs. Megan Barnes,Tom Kunzen game 6.
27,6111,3604,2011-03-21,Tom Kunzen vs. Stephen Huey vs. Erin Maxwell,Tom Kunzen game 5.
27,6110,3602,2011-03-18,Tom Kunzen vs. Christine Varnado vs. Duncan Stewart,Tom Kunzen game 4.
27,6109,3600,2011-03-17,Tom Kunzen vs. Zack Azzam vs. Mary Linnenbringer,Tom Kunzen game 3.
27,6108,3599,2011-03-16,Tom Kunzen vs. Rebecca Rogers vs. Peter Perigo,"Tom Kunzen game 2.
Single-player Final Jeopardy!"
27,6107,3598,2011-03-15,Lori Cain vs. Kristi Myers vs. Tom Kunzen,Tom Kunzen game 1.
27,6106,3597,2011-03-14,Katie Sowder vs. Ethan Dougherty vs. Lori Cain,
27,6105,3596,2011-03-11,Tim Maas vs. Mary McGlynn vs. Katie Sowder,
27,6104,3594,2011-03-10,Quinn McDonald vs. Tim Maas vs. Evan Bastian,
27,6103,3593,2011-03-09,Mike Nelson vs. Harley Savage vs. Quinn McDonald,
27,6102,3591,2011-03-08,Mike Nelson vs. Joe Mastroeni vs. Meg Khavari,
27,6101,3592,2011-03-07,Carl Bradshaw vs. Mike Nelson vs. Dawn Hart,
27,6100,3589,2011-03-04,Carl Bradshaw vs. Sara Lichterman vs. Mark Pudlow,
27,6099,3590,2011-03-03,Kate Rowland vs. Cecilia Boudreau vs. Carl Bradshaw,
27,6098,3588,2011-03-02,Raynell Cooper vs. Kailyn LaPorte vs. Raya Elias-Pushett,2011 Teen Tournament final game 2.
27,6097,3587,2011-03-01,Raynell Cooper vs. Kailyn LaPorte vs. Raya Elias-Pushett,2011 Teen Tournament final game 1.
27,6096,3586,2011-02-28,Nikhil Desai vs. Raynell Cooper vs. Kate Wadman,2011 Teen Tournament semifinal game 3.
27,6095,3584,2011-02-25,Erin Hart vs. Kailyn LaPorte vs. Lindsey Thiesfeld,2011 Teen Tournament semifinal game 2.
27,6094,3583,2011-02-24,Brandon Welch vs. Idrees Kahloon vs. Raya Elias-Pushett,2011 Teen Tournament semifinal game 1.
27,6093,3582,2011-02-23,Raynell Cooper vs. Erin Hart vs. Carlee Jensen,2011 Teen Tournament quarterfinal game 5.
27,6092,3581,2011-02-22,Cosi Audi vs. Idrees Kahloon vs. Lindsey Thiesfeld,2011 Teen Tournament quarterfinal game 4.
27,6091,3580,2011-02-21,Nikhil Desai vs. Raya Elias-Pushett vs. Andrew Van Duyn,2011 Teen Tournament quarterfinal game 3.
27,6090,3579,2011-02-18,Raphie Cantor vs. Steven Ho vs. Kailyn LaPorte,2011 Teen Tournament quarterfinal game 2.
27,6089,3578,2011-02-17,Christian Ie vs. Kate Wadman vs. Brandon Welch,2011 Teen Tournament quarterfinal game 1.
27,6088,3577,2011-02-16,Ken Jennings vs. Watson vs. Brad Rutter,The IBM Challenge game 2.
27,6087,3576,2011-02-15,Ken Jennings vs. Watson vs. Brad Rutter,"The IBM Challenge, continuation of game 1."
27,6086,3575,2011-02-14,Ken Jennings vs. Watson vs. Brad Rutter,"The IBM Challenge game 1, Jeopardy! Round only."
27,6085,3574,2011-02-11,Paul Wampler vs. Sarah Monteith vs. Kate Rowland,"IBM Challenge promo: ""The Television Event of the Decade"""
27,6084,3572,2011-02-10,Paul Wampler vs. Betsy Stephenson vs. Milind Kulkarni,"IBM Challenge mini-documentary: ""Meet the Contestants"""
27,6083,3571,2011-02-09,Paul Wampler vs. Daniel Cohen vs. Sean Priest,"IBM Challenge mini-documentary: ""What is a Grand Challenge?"""
27,6082,3570,2011-02-08,Paul Wampler vs. Rachel LeCroy vs. Keagan Baker,"IBM Challenge mini-documentary: ""Watson After Jeopardy!"""
27,6081,3569,2011-02-07,Roger Mueller-Kim vs. Paul Wampler vs. Erin Beach,"IBM Challenge mini-documentary: ""What is a Grand Challenge?"""
27,6080,3566,2011-02-04,Fred Cofone vs. Roger Mueller-Kim vs. Kristi Springer,"IBM Challenge mini-documentary: ""Meet the Contestants"""
27,6079,3567,2011-02-03,Fred Cofone vs. Mai Do-Burrous vs. Marty Christy,"IBM Challenge mini-documentary: ""What is Watson?"""
27,6078,3565,2011-02-02,Molly Rosenbusch vs. Fred Cofone vs. Mike Huijon,"IBM Challenge mini-documentary: ""Practice Makes Perfect"""
27,6077,3564,2011-02-01,Eureka Nutt vs. Molly Rosenbusch vs. Ron Roberts,"IBM Challenge mini-documentary: ""What is a Grand Challenge?"""
27,6076,3563,2011-01-31,Eureka Nutt vs. Jean Dupon vs. Johnny Marigliano,"IBM Challenge mini-documentary: ""Why Jeopardy!?"""
27,6075,3561,2011-01-28,Lisa Dvorak vs. Doug Payne vs. Eureka Nutt,"IBM Challenge mini-documentary: ""Practice Makes Perfect"""
27,6074,3562,2011-01-27,Tom Jennings vs. Lisa Dvorak vs. Kara French,
27,6073,3560,2011-01-26,Gitta Neufeld vs. Tom Jennings vs. Ryan Nelson,"IBM Challenge mini-documentary: ""What is a Grand Challenge?"""
27,6072,3559,2011-01-25,Amanda Sonmor vs. Abie Hadjitarkhani vs. Gitta Neufeld,
27,6071,3558,2011-01-24,Amanda Sonmor vs. Josh Magri vs. Elaine Thompson,
27,6070,3557,2011-01-21,Scott Harris vs. Sandy Hollimon vs. Amanda Sonmor,
27,6069,3556,2011-01-20,Jeff Gorham vs. Julie Wolfson vs. Scott Harris,
27,6068,3555,2011-01-19,Anthony Fox vs. Margaret Metcalf vs. Jeff Gorham,"IBM Challenge mini-documentary: ""Why Jeopardy!?"""
27,6067,3554,2011-01-18,Anthony Fox vs. Ali Binazir vs. Carrie Oken,
27,6066,3553,2011-01-17,Anthony Fox vs. Claudia Kasvin vs. Gerard Coletta,
27,6065,3550,2011-01-14,Anthony Fox vs. John McLean vs. Matt McQueary,
27,6064,3551,2011-01-13,Tom Toal vs. Anthony Fox vs. Sarah Olson,
27,6063,3549,2011-01-12,Sally O'Rourke vs. Tom Toal vs. Elisabeth Karlin,
27,6062,3547,2011-01-11,Dan Jensen vs. Justin Braganza vs. Sally O'Rourke,"IBM Challenge mini-documentary: ""Why Jeopardy!?"""
27,6061,3548,2011-01-10,Dan Jensen vs. Michael Rose vs. Margaret Murphy,
27,6060,3545,2011-01-07,Dan Jensen vs. Dana Gresko vs. Gabe Perez-Giz,
27,6059,3546,2011-01-06,Steve Gratz vs. Dan Jensen vs. Maureen Abell,
27,6058,3544,2011-01-05,Steve Gratz vs. Erik Lang vs. Melissa Nilles,
27,6057,3543,2011-01-04,Genaro Lopez vs. Alex Marchyshyn vs. Steve Gratz,
27,6056,3542,2011-01-03,Lyn Thomas vs. Genaro Lopez vs. Annemarie Brentrup,
27,6055,3539,2010-12-31,Ellen Kimmel vs. Allysen Meijer vs. Lyn Thomas,
27,6054,3541,2010-12-30,Ellen Kimmel vs. Whitney Manzo vs. Matt Creamer,
27,6053,3540,2010-12-29,Marissa Goldsmith vs. Raghuveer Mukkamalla vs. Ellen Kimmel,
27,6052,3538,2010-12-28,Marissa Goldsmith vs. Alice Jackson vs. Anthony Curtis,
27,6051,3537,2010-12-27,Marissa Goldsmith vs. Andrea Barnes vs. Ryan Vogt,
27,6050,3536,2010-12-24,Tom Nissley vs. Marissa Goldsmith vs. Chris Quin,Tom Nissley game 9.
27,6049,3535,2010-12-23,Tom Nissley vs. Corey York vs. Samantha Barry,Tom Nissley game 8.
27,6048,3534,2010-12-22,Tom Nissley vs. Ester Murdukhayeva vs. Dennis Loo,Tom Nissley game 7.
27,6047,3533,2010-12-21,Tom Nissley vs. Danni Steiner vs. Andrew Sullivan,Tom Nissley game 6.
27,6046,3532,2010-12-20,Tom Nissley vs. Julia Carlis vs. Bob Fulmer,Tom Nissley game 5.
27,6045,3531,2010-12-17,Tom Nissley vs. Nina Kiekhaefer vs. Teresa Lane,Tom Nissley game 4.
27,6044,3530,2010-12-16,Tom Nissley vs. Tim Klein vs. Jen Huff,Tom Nissley game 3.
27,6043,3529,2010-12-15,Tom Nissley vs. Alexis Hawley vs. Anthony Flores,Tom Nissley game 2.
27,6042,3528,2010-12-14,Jonathan Corbblah vs. Judy Arnold vs. Tom Nissley,"Tom Nissley game 1.
Alex announces The IBM Challenge."
27,6041,3527,2010-12-13,Sandra McClellan vs. Jonathan Corbblah vs. Keri McConaghy,
27,6040,3526,2010-12-10,Liz Maziarz vs. Sandra McClellan vs. Eugene Henderson,
27,6039,3525,2010-12-09,Adam Bibler vs. Liz Maziarz vs. Steve Meer,
27,6038,3524,2010-12-08,Josh Powell vs. Adam Bibler vs. Kate Palladino,
27,6037,3523,2010-12-07,Josh Powell vs. Rich Zayatz vs. Jamie O'Hagin,
27,6036,3522,2010-12-06,Josh Powell vs. Christina Barley vs. Will Durbin,
27,6035,3521,2010-12-03,Ariel Schneider vs. Andy Holt vs. Josh Powell,
27,6034,3520,2010-12-02,Ariel Schneider vs. Kate Reilly vs. Francesca Huemer Kelly,
27,6033,3519,2010-12-01,Tom Zamojcin vs. Ariel Schneider vs. Terence Scroope,
27,6032,3518,2010-11-30,Charlie Penrod vs. Tom Zamojcin vs. Allie Hagan,
27,6031,3517,2010-11-29,Judy Shewmake vs. Kristin Anderson vs. Charlie Penrod,
27,6030,3515,2010-11-26,Laura Button vs. Kemi James vs. Judy Shewmake,
27,6029,3516,2010-11-25,Bob Kennedy vs. Matthew Warren vs. Laura Button,
27,6028,3513,2010-11-24,Bob Kennedy vs. Rebecca O'Brien vs. Stephanie Gumble,
27,6027,3511,2010-11-23,George Tsuji vs. Bob Kennedy vs. Megan Cornell,
27,6026,3510,2010-11-22,Vito Cortese vs. Aimee Slater vs. George Tsuji,
27,6025,3508,2010-11-19,Erin McLean vs. Hans von Walter vs. Sam Spaulding,2010-B College Championship final game 2.
27,6024,3506,2010-11-18,Erin McLean vs. Hans von Walter vs. Sam Spaulding,2010-B College Championship final game 1.
27,6023,3507,2010-11-17,Sid Chandrasekhar vs. Sam Spaulding vs. Lea Tottle,2010-B College Championship semifinal game 3.
27,6022,3505,2010-11-16,Steve Greene vs. Ellen Eichner vs. Hans von Walter,2010-B College Championship semifinal game 2.
27,6021,3504,2010-11-15,Erin McLean vs. Kyle Kahan vs. Marshall Flores,2010-B College Championship semifinal game 1.
27,6020,3503,2010-11-12,Amanda J. Ray vs. Katie Singh vs. Sam Spaulding,2010-B College Championship quarterfinal game 5.
27,6019,3502,2010-11-11,Marshall Flores vs. Steph Gagelin vs. Tim Relihan,2010-B College Championship quarterfinal game 4.
27,6018,3500,2010-11-10,Folake Dosu vs. Ellen Eichner vs. Kyle Kahan,2010-B College Championship quarterfinal game 3.
27,6017,3499,2010-11-09,Erin McLean vs. Lea Tottle vs. Hans von Walter,2010-B College Championship quarterfinal game 2.
27,6016,3498,2010-11-08,Sid Chandrasekhar vs. Olivia Colangelo vs. Steve Greene,2010-B College Championship quarterfinal game 1.
27,6015,3496,2010-11-05,Vito Cortese vs. John Wen vs. Jeanne Breen,
27,6014,3497,2010-11-04,Vito Cortese vs. Rony Josaphat vs. Jennifer Hill,
27,6013,3495,2010-11-03,Dave Ellis vs. Anne McFadden vs. Vito Cortese,
27,6012,3494,2010-11-02,Silvio Menzano vs. Dave Ellis vs. Jocelyn Casser,
27,6011,3493,2010-11-01,Marie Braden vs. Molly Adams vs. Silvio Menzano,
27,6010,3492,2010-10-29,Jesse Cuevas vs. Ricky Kreitner vs. Marie Braden,
27,6009,3491,2010-10-28,Jesse Cuevas vs. Barbara Brown vs. George Villarreal,
27,6008,3490,2010-10-27,Jesse Cuevas vs. Bert Rubini vs. Sarah Whitaker,
27,6007,3489,2010-10-26,Pam Jones-Pigott vs. Laura Spadanuta vs. Jesse Cuevas,
27,6006,3488,2010-10-25,Ari Stern vs. Reggie LaFond vs. Pam Jones-Pigott,
27,6005,3487,2010-10-22,Kathleen Mikulis vs. Ari Stern vs. Mary Van Tyne,
27,6004,3486,2010-10-21,Matt DeTura vs. Mike Wilson vs. Kathleen Mikulis,
27,6003,3485,2010-10-20,Matt DeTura vs. Megan Griffiths vs. Tommy Jordan,
27,6002,3484,2010-10-19,Matt DeTura vs. Jon Golbe vs. Stephanie Bethel,
27,6001,3483,2010-10-18,Sara Wilkinson vs. Matt DeTura vs. Paula Currall,
27,6000,3482,2010-10-15,Sara Wilkinson vs. Robert Yowell vs. Liz Tracey,
27,5999,3481,2010-10-14,Sara Wilkinson vs. Theo McLauchlin vs. Anjali Chelliah Sawe,
27,5998,3480,2010-10-13,Suzanne Rorick vs. Sara Wilkinson vs. Terry Andrews,
27,5997,3479,2010-10-12,Carol Denny vs. Suzanne Rorick vs. Tim Campos,
27,5996,3478,2010-10-11,Mike Hodel vs. Dylan Payne vs. Carol Denny,
27,5995,3477,2010-10-08,Mike Hodel vs. Alli Johnson vs. Brad Rodriguez,
27,5994,3476,2010-10-07,Don Meals vs. Mike Hodel vs. Sarah Rabin Spira,
27,5993,3475,2010-10-06,Don Meals vs. Kelly Moore vs. Peter Landesman,
27,5992,3474,2010-10-05,Don Meals vs. Kristen Schroeder vs. James Brown,
27,5991,3473,2010-10-04,Emily Jusino vs. Lois Petzold vs. Don Meals,
27,5990,3472,2010-10-01,Mark McDonnell vs. Emily Jusino vs. Adam Podber,
27,5989,3471,2010-09-30,Kara Spak vs. Tegan Brown vs. Mark McDonnell,Kara Spak game 6. (Oprah Winfrey: Clues about The Oprah...
27,5988,3470,2010-09-29,Kara Spak vs. Claire Bea vs. Molly Zeigler,Kara Spak game 5.
27,5987,3469,2010-09-28,Kara Spak vs. David Zack vs. Phyllis Grayson,Kara Spak game 4.
27,5986,3468,2010-09-27,Kara Spak vs. Beth Eckerd vs. Robert Villarreal,Kara Spak game 3.
27,5985,3466,2010-09-24,Kara Spak vs. Hillary Janikula vs. Lyssette Flinchbaugh,Kara Spak game 2.
27,5984,3467,2010-09-23,Russ Porter vs. DJ Schepker vs. Kara Spak,Kara Spak game 1.
27,5983,3465,2010-09-22,Jelisa Castrodale vs. Destiny Lilly vs. Russ Porter,
27,5982,3464,2010-09-21,Roger Craig vs. Matt Martin vs. Jelisa Castrodale,Roger Craig game 7.
27,5981,3463,2010-09-20,Roger Craig vs. Mary Keating vs. Marisa Tam,Roger Craig game 6.
27,5980,3462,2010-09-17,Roger Craig vs. Shaama Pandya vs. Ryan Hedlund,Roger Craig game 5.
27,5979,3461,2010-09-16,Roger Craig vs. Les Taub vs. Ruth Anne Stevens-Klitz,Roger Craig game 4.
27,5978,3460,2010-09-15,Roger Craig vs. Kevin Knudson vs. Katie Ganfield,Roger Craig game 3.
27,5977,3459,2010-09-14,Roger Craig vs. Tony Fan vs. Mandy Strine,Roger Craig game 2. Roger sets a new single-day cash...
27,5976,3458,2010-09-13,Meg Miller vs. Scott Wells vs. Roger Craig,"Roger Craig game 1.
First game of Season 27."
26,5975,3448,2010-07-30,Meg Miller vs. J.D. Lowry vs. James Richardson,Last game of Season 26.
26,5974,3447,2010-07-29,Jen Fick vs. Markus Iturriaga vs. Meg Miller,
26,5973,3449,2010-07-28,Nora Corrigan vs. Jen Fick vs. Alyssa Morgan,
26,5972,3446,2010-07-27,Alison Stone Roberg vs. Vince Femenella vs. Nora Corrigan,
26,5971,3445,2010-07-26,Alison Stone Roberg vs. John Cunningham vs. Pamela Nelson,
26,5970,3444,2010-07-23,Alison Stone Roberg vs. Joe Gallagher vs. Rich Baker,
26,5969,3443,2010-07-22,John Krizel vs. Dan Highlands vs. Alison Stone Roberg,John Krizel game 5.
26,5968,3442,2010-07-21,John Krizel vs. Sarah Minson vs. Tom Alexander,John Krizel game 4.
26,5967,3441,2010-07-20,John Krizel vs. Gene Beed vs. Donna Gottlieb,John Krizel game 3.
26,5966,3440,2010-07-19,John Krizel vs. Michael Muller vs. Susan Neuffer,John Krizel game 2.
26,5965,3439,2010-07-16,Van Lane vs. John Krizel vs. Leslie Williams,John Krizel game 1.
26,5964,3438,2010-07-15,Van Lane vs. Neal Eggeson vs. Bryn Reinecke,
26,5963,3437,2010-07-14,Van Lane vs. Victoria Rduch vs. Chris Dungan,
26,5962,3435,2010-07-13,Saad Hasan vs. Anne Anglim vs. Van Lane,
26,5961,3434,2010-07-12,Aaron Wicks vs. Barbara Gayle vs. Saad Hasan,
26,5960,3433,2010-07-09,Vivian Lappenbusch vs. Jack Weisman vs. Sita Yerramsetti,2010 Kids Week game 5.
26,5959,3432,2010-07-08,Jessica Anderson vs. Caroline Evans vs. Thomas Horn,2010 Kids Week game 4.
26,5958,3431,2010-07-07,Molly Gier vs. Joli Millner vs. Bryce Piotrowski,2010 Kids Week game 3.
26,5957,3430,2010-07-06,Andrea Salt vs. Ethan Waldman vs. Will Walters,2010 Kids Week game 2.
26,5956,3428,2010-07-05,John Farley vs. Surabhi Iyer vs. Kyle Ziemnick,2010 Kids Week game 1.
26,5955,3427,2010-07-02,Dave Edwards vs. Aaron Wicks vs. Kim Platnick,
26,5954,3426,2010-07-01,Steven Milton vs. Kristina Glithero vs. Dave Edwards,
26,5953,3425,2010-06-30,Steven Milton vs. Jeff Gordon vs. Cara Colville,
26,5952,3424,2010-06-29,Janet Bradlow vs. Christopher Scheeren vs. Steven Milton,
26,5951,3423,2010-06-28,Janet Bradlow vs. Katie Bruton vs. Stefanie Small,
26,5950,3422,2010-06-25,Janet Bradlow vs. Lisa Cerrato vs. Matthew Levine,
26,5949,3421,2010-06-24,Joey Genereux vs. Janet Bradlow vs. Grant Colvin,
26,5948,3420,2010-06-23,Paul Kursky vs. Sharyle Doherty vs. Joey Genereux,Paul Kursky game 6.
26,5947,3419,2010-06-22,Paul Kursky vs. Chris Vermilion vs. Autumn Haag,Paul Kursky game 5.
26,5946,3418,2010-06-21,Paul Kursky vs. Eric Rau vs. Terrill Wilkins,Paul Kursky game 4.
26,5945,3417,2010-06-18,Paul Kursky vs. Jon Zerolnick vs. Katherine Thompson,Paul Kursky game 3.
26,5944,3416,2010-06-17,Paul Kursky vs. Peggy Enright vs. Matt Cavanaugh,Paul Kursky game 2.
26,5943,3415,2010-06-16,Anne Triolo vs. Paul Kursky vs. Laura White,Paul Kursky game 1.
26,5942,3414,2010-06-15,Marty Scott vs. Jonah Busch vs. Anne Triolo,
26,5941,3413,2010-06-14,Marty Scott vs. Marianthe Colakis vs. Mark Passerrello,
26,5940,3412,2010-06-11,Marty Scott vs. Ken Eberle vs. Jennifer Roberson,
26,5939,3411,2010-06-10,Kyle Hutchinson vs. Marty Scott vs. Ilana Cohen,
26,5938,3410,2010-06-09,Peter Hall vs. Kyle Hutchinson vs. Dan Katz,
26,5937,3408,2010-06-08,J.R. Lind vs. Peter Hall vs. Jessica Freeman,
26,5936,3407,2010-06-07,J.R. Lind vs. Becky Henderson vs. Joshua Weiss,
26,5935,3406,2010-06-04,Jeff Johnson vs. Felicia Ko vs. J.R. Lind,
26,5934,3405,2010-06-03,Jeff Johnson vs. Greg Lyon vs. Susan Thatcher,
26,5933,3404,2010-06-02,Cathy Melocik vs. Gerry Cuddyer vs. Jeff Johnson,
26,5932,3403,2010-06-01,Cathy Melocik vs. Shaun Desmond vs. Cheryl Parrott,
26,5931,3402,2010-05-31,Aaron Ammerman vs. Sally Ronald vs. Cathy Melocik,
26,5930,3401,2010-05-28,Tom LaPorta vs. Aaron Ammerman vs. Elizabeth Schmitt,
26,5929,3400,2010-05-27,Tom LaPorta vs. Bill Benison vs. Nancy Williams,
26,5928,3399,2010-05-26,Tom LaPorta vs. Arv Reddy vs. Colleen Kennedy,
26,5927,3398,2010-05-25,Buddy Wright vs. Amy Watts vs. Tom LaPorta,Buddy Wright game 5.
26,5926,3397,2010-05-24,Buddy Wright vs. Jenna Strickland vs. Gordon Purcell,Buddy Wright game 4.
26,5925,3396,2010-05-21,Jason Zollinger vs. Vijay Balse vs. Stefan Goodreau,2010 Tournament of Champions final game 2.
26,5924,3395,2010-05-20,Jason Zollinger vs. Vijay Balse vs. Stefan Goodreau,2010 Tournament of Champions final game 1.
26,5923,3394,2010-05-19,Justin Bernbach vs. Andy Srinivasan vs. Vijay Balse,2010 Tournament of Champions semifinal game 3.
26,5922,3393,2010-05-18,Liz Murphy vs. Nick Yozamp vs. Jason Zollinger,2010 Tournament of Champions semifinal game 2.
26,5921,3392,2010-05-17,Terry Linwood vs. Stefan Goodreau vs. Dave Belote,2010 Tournament of Champions semifinal game 1.
26,5920,3391,2010-05-14,Vijay Balse vs. Stefan Goodreau vs. Jason Zollinger,2010 Tournament of Champions quarterfinal game 5.
26,5919,3390,2010-05-13,Joey Beachum vs. Justin Bernbach vs. Christine Valada,2010 Tournament of Champions quarterfinal game 4.
26,5918,3389,2010-05-12,Dave Belote vs. Regina Robbins vs. Andy Srinivasan,2010 Tournament of Champions quarterfinal game 3.
26,5917,3388,2010-05-11,Terry Linwood vs. Stephen Weingarten vs. Nick Yozamp,2010 Tournament of Champions quarterfinal game 2.
26,5916,3387,2010-05-10,Ryan Chaffee vs. Liz Murphy vs. Patrick Tucker,2010 Tournament of Champions quarterfinal game 1.
26,5915,3386,2010-05-07,Michael McKean vs. Cheech Marin vs. Jane Curtin,2009-2010 Million Dollar Celebrity Invitational final game 2.
26,5914,3384,2010-05-06,Michael McKean vs. Cheech Marin vs. Jane Curtin,2009-2010 Million Dollar Celebrity Invitational final game 1.
26,5913,3385,2010-05-05,Neil Patrick Harris vs. Jane Kaczmarek vs. Cheech Marin,2009-2010 Million Dollar Celebrity Invitational semifinal game 3.
26,5912,3383,2010-05-04,Michael McKean vs. Isaac Mizrahi vs. Charles Shaughnessy,2009-2010 Million Dollar Celebrity Invitational semifinal game 2.
26,5911,3381,2010-05-03,Pat Sajak vs. Jane Curtin vs. Harry Shearer,2009-2010 Million Dollar Celebrity Invitational semifinal game 1.
26,5910,3380,2010-04-30,Buddy Wright vs. Antoinette Aubert vs. Shubha Ghosh,Buddy Wright game 3.
26,5909,3379,2010-04-29,Buddy Wright vs. Linda Smith vs. Robin Poché,Buddy Wright game 2.
26,5908,3378,2010-04-28,Randall Johnson vs. Buddy Wright vs. Alexandra Helprin,Buddy Wright game 1.
26,5907,3376,2010-04-27,Randall Johnson vs. Megan Kardine vs. Brett Garner,
26,5906,3375,2010-04-26,Kathy Kenny vs. Gabe Hernandez vs. Randall Johnson,
26,5905,3372,2010-04-23,Phil Bucska vs. Kathy Kenny vs. Carl Saras,
26,5904,3371,2010-04-22,Phil Bucska vs. Hilary Caws-Elwitt vs. Chris Staaf,
26,5903,3370,2010-04-21,Amy Wilson vs. Phil Bucska vs. Patsy Chrysson,
26,5902,3369,2010-04-20,Ken Starnes vs. Amy Wilson vs. Rick Reed,
26,5901,3368,2010-04-19,Ian Silverman vs. Ken Starnes vs. Elizabeth Richards,
26,5900,3367,2010-04-16,Jane Curtin vs. Isaac Mizrahi vs. CCH Pounder,2009-2010 Million Dollar Celebrity Invitational quarterfinal game 9.
26,5899,3366,2010-04-15,Neil Patrick Harris vs. Rebecca Lobo vs. Hill Harper,2009-2010 Million Dollar Celebrity Invitational quarterfinal game 8.
26,5898,3365,2010-04-14,Arthur Christy vs. Ian Silverman vs. Charlotte Hotchkiss,
26,5897,3364,2010-04-13,Morgan Saxby vs. Arthur Christy vs. Andrew Sidden,
26,5896,3363,2010-04-12,Morgan Saxby vs. Debbie Russell vs. Amanda Lahan,
26,5895,3362,2010-04-09,Morgan Saxby vs. Sarah Sumadi vs. Jack Aponte,
26,5894,3361,2010-04-08,Karla Ruksys vs. Marv Peña vs. Morgan Saxby,
26,5893,3360,2010-04-07,Brandon Hathaway vs. Karla Ruksys vs. Conor Collins,
26,5892,3359,2010-04-06,Brandon Hathaway vs. David Hoskins vs. Emily Bryk,
26,5891,3358,2010-04-05,Laura Hughes vs. Brandon Hathaway vs. Nancy West,
